hEntrez	humanSymbol	mouse_symbols	log2fc	log2fc_mean	adj_p_value	n_mouse_map	sign_flip	study	strict	sensitivity	unique_mapping
http://www.ncbi.nlm.nih.gov/gene/29104		N6amt1	0.5416	0.5416	0.00159412	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/92856		Imp4	0.541	0.541	0.00215563	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/35		Acads	0.541	0.541	0.000394269	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/388753		Coa6	0.5409	0.5409	0.00573956	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54840		Aptx	0.5407	0.5407	0.000461012	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/100129480		Mkrn2os	0.5406	0.5406	0.0032241	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51317		Phf21a	-0.5404	-0.5404	0.00110249	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/85301		Col27a1	-0.5403	-0.5403	0.00295433	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81543		Lrrc3	-0.5398	-0.5398	0.00119596	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3960		Lgals4	0.5397	0.5397	0.0229129	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10221		Trib1	0.5392	0.5392	0.00651078	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11137		Pwp1	0.5392	0.5392	0.00128431	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81669		Ccnl2	-0.539	-0.539	0.0199734	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57147		Scyl3	0.5385	0.5385	0.00178447	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2829		Xcr1	-0.5385	-0.5385	0.00643471	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9373		Plaa	0.5384	0.5384	0.00274043	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/106480161		Gm23737	-0.5383	-0.5383	0.0334912	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23523		Cabin1	0.5383	0.5383	0.000207442	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51028		Vps36	0.5379	0.5379	0.00511792	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25913		Pot1a|Pot1b	-0.5378	-0.0437	0.00169781	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/57486		Nln	0.5376	0.5376	0.00294717	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/8445		Dyrk2	0.5374	0.5374	0.000420438	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/22918		Cd93	0.5373	0.5373	0.0556429	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/8992		Atp6v0e	0.5369	0.5369	0.00198758	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57456		1110059G10Rik	0.5367	0.5367	0.00549757	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6832		Supv3l1	0.5358	0.5358	0.000357923	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/120227		Cyp2r1	-0.5353	-0.5353	0.0357855	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84549		Mak16	0.5351	0.5351	0.00296702	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/170506		Dhx36	0.5342	0.5342	0.000550576	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55644		Osgep	0.5338	0.5338	0.0154215	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4040		Lrp6	0.5336	0.5336	0.00203638	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5356		Plrg1	0.5329	0.5329	0.000389796	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64949		Mrps26	0.5328	0.5328	0.0170531	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55120		Fancl	0.5327	0.5327	0.00635103	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79755		Zfp750	0.5325	0.5325	0.000495032	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6840		Svil	-0.5325	-0.5325	0.00941567	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64087		Mccc2	0.5325	0.5325	0.000308602	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79783		Sugct	0.5321	0.5321	0.00542388	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5700		Psmc1	0.5319	0.5319	0.000558433	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/90990		Kifc2	-0.5318	-0.5318	0.0287491	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84964		Alkbh6	0.5318	0.5318	0.0144777	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/29126		Cd274	-0.5316	-0.5316	0.0172151	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54665		Rsbn1	0.5315	0.5315	0.000296944	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5606		Map2k3	0.5315	0.5315	0.00815204	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9967		Thrap3	0.5313	0.5313	0.00133876	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/883		Kyat1	-0.5313	-0.5313	0.00513418	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51013		Exosc1	0.5308	0.5308	0.0014801	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6904		Tbcd	0.5302	0.5302	0.000639506	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10254		Stam2	0.5302	0.5302	0.00181398	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/353514		Lilra5|Pirb	-0.5301	-0.5294	0.0147462	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/11026		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/11027		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/79168		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/11025		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/10859		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/11024		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/10288		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/10990		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/23547		Pirb	-0.5301	-0.5301	0.0147462	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/80148		Slc66a2	-0.5299	-0.5299	0.00295845	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11056		Ddx52	0.5299	0.5299	0.00372885	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64763		Zfp574	0.5293	0.5293	0.00114356	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/85025		Tmem60	0.5292	0.5292	0.0138511	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51575		Esf1	0.5289	0.5289	0.00654378	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/38		Acat1	0.5288	0.5288	0.00167369	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/22919		Mapre1	0.5287	0.5287	0.0203002	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/106481912		Gm25930	-0.5285	-0.5285	0.0180595	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/201292		Trim65	-0.5285	-0.5285	0.00460328	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1147		Chuk	0.5283	0.5283	0.00057584	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9075		Cldn2	0.5278	0.5278	0.00198557	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9867		Pja2	0.5276	0.5276	0.00269811	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/22820		Copg1	-0.5274	-0.5274	0.0852347	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/3005		H1f0	0.5272	0.5272	0.00030058	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54965		Pigx	0.5272	0.5272	0.00324093	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/729		C6	-0.5263	-0.5263	0.0281162	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55603		Tent5a	-0.5259	-0.5259	0.000721197	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84142		Abraxas1	0.5259	0.5259	0.00659327	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23326		Usp22	0.5257	0.5257	0.00271829	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/27101		Cacybp	-0.5257	-0.5257	0.0072221	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11062		Dus4l	0.5255	0.5255	0.00588583	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/22841		Rab11fip2	0.5255	0.5255	0.00750567	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/114770		Pglyrp2	0.5254	0.5254	0.00482101	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84993		Ubl7	0.5252	0.5252	0.000722403	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5682		Psma1	0.5251	0.5251	0.0427775	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7159		Trp53bp2	0.5248	0.5248	0.000639506	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/727910		Tlcd2	0.5248	0.5248	0.0502041	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/155435		Rbm33	-0.5247	-0.5247	0.0136409	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2058		Eprs	0.5246	0.5246	0.000298106	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23287		Agtpbp1|A230056J06Rik	-0.524	-0.524	0.000438871	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64852		Tut1	0.5236	0.5236	0.00960567	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9429		Abcg2	0.5235	0.5235	0.00943791	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54708		Marchf5	0.5234	0.5234	0.00440535	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/219749		Zfp9	0.5234	0.5234	0.0730506	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/1983		Eif5	0.5228	0.5228	0.0135454	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57060		Pcbp4	-0.5226	-0.5226	0.0180199	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/221178		Spata13	-0.5225	-0.5225	0.00328726	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/152098		Zcwpw2	-0.5223	-0.5223	0.00142821	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25943		Dnaaf9	-0.5219	-0.5219	0.00457419	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84816		Rtn4ip1	0.5217	0.5217	0.00163397	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55803		Adap2	0.5216	0.5216	0.00146336	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/79414		Lrfn3	0.5214	0.5214	0.000968173	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9923		Zbtb40	-0.5214	-0.5214	0.0134012	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55660		Prpf40a	0.5213	0.5213	0.00960567	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10294		Dnaja2	0.5213	0.5213	0.000329533	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7779		Slc30a1	0.5209	0.5209	0.00104227	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/284018		1810010H24Rik	0.5208	0.5208	0.0351303	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55768		Ngly1	0.5206	0.5206	0.00135882	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3475		Ifrd1	0.5206	0.5206	0.0845632	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/529		Atp6v1e1	0.52	0.52	0.00167369	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/135154		Sdhaf4	0.5199	0.5199	0.0209104	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1555		Cyp2b10|Cyp2b13	0.5196	0.4788	0.0281755	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/27247		Nfu1	0.5194	0.5194	0.00411728	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1903		S1pr3	0.5194	0.5194	0.00441852	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23517		Mtrex	0.5193	0.5193	0.00316844	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/7571		Zfp612	0.5193	0.5193	0.00962889	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1606		Dgka	0.5188	0.5188	0.00106673	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10897		Yif1a	0.5188	0.5188	0.00845854	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55281		Tmem140	-0.5187	-0.5187	0.0177988	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/11043		Mid2	0.5185	0.5185	0.00654378	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/140461		Asb8	0.5173	0.5173	0.00033114	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/93986		Foxp2	0.5172	0.5172	0.00102958	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81887		Las1l	0.5171	0.5171	0.0037798	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23604		Dapk2	-0.517	-0.517	0.00877182	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/196441		Zfc3h1	-0.5169	-0.5169	0.0140876	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/200558		Aplf	-0.5168	-0.5168	0.00448413	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2339		Fnta	0.5167	0.5167	0.0030015	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4128		Maoa	0.5162	0.5162	0.0164144	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6009		Rheb	0.5162	0.5162	0.00165907	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/53841		Cdhr5	0.5157	0.5157	0.00628028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54805		Cnnm2	0.5156	0.5156	0.00473246	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9093		Dnaja3	0.5153	0.5153	0.000505689	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/92345		Naf1	0.5151	0.5151	0.01229	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/28955		Dexi	-0.5151	-0.5151	0.0380398	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3690		Itgb3	0.515	0.515	0.000687742	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/203068		Tubb5	-0.5149	-0.5149	0.0352232	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51068		Nmd3	0.5147	0.5147	0.0034428	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54205		Cycs	0.5147	0.5147	0.0230277	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/94081		Sfxn1	0.5146	0.5146	0.000119295	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9391		Ciao1	0.5145	0.5145	0.000942139	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/254122		Snx32	-0.5144	-0.5144	0.00628028	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/163859		Sde2	0.5144	0.5144	0.00050042	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10226		Plin3	0.5143	0.5143	0.00142821	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10147		Sugp2	-0.5139	-0.5139	0.00274982	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3155		Hmgcl	0.5138	0.5138	0.000242732	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/92797		Helb	0.5138	0.5138	0.00153729	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51535		Pphln1	0.5137	0.5137	0.00286613	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/651746		Ankrd33b	0.5134	0.5134	0.00692167	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/8856		Nr1i2	0.5131	0.5131	0.00294499	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6873		Taf2	0.5131	0.5131	0.00403632	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/805		Calm2	0.5129	0.5129	0.00760001	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/148304		A130010J15Rik	-0.5126	-0.5126	0.0002282	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5634		Prps2	0.5124	0.5124	0.0693576	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51573		Gde1	0.5123	0.5123	0.0344599	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84277		Dnajc30	0.5123	0.5123	0.00094084	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/1891		Ech1	0.511	0.511	0.0107935	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2617		Gars	0.5107	0.5107	0.000133152	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4324		Mmp15	-0.5105	-0.5105	0.00238901	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/56243		Etl4	-0.5105	-0.5105	0.00302154	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25934		Nipsnap3b	0.5101	0.5101	0.0592945	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/55335		Nipsnap3b	0.5101	0.5101	0.0592945	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/4999		Orc2	0.5101	0.5101	0.0096393	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/122961		Isca2	0.51	0.51	0.00113185	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3189		Hnrnph3	-0.5099	-0.5099	0.022683	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/27301		Apex2	0.5099	0.5099	0.00732544	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/10084		Pqbp1	0.5098	0.5098	0.000207442	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25897		Rnf19a	0.5093	0.5093	0.000159309	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/220869		Cbwd1	0.5092	0.5092	0.0266338	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/445571		Cbwd1	0.5092	0.5092	0.0266338	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/150472		Cbwd1	0.5092	0.5092	0.0266338	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/55871		Cbwd1	0.5092	0.5092	0.0266338	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/644019		Cbwd1	0.5092	0.5092	0.0266338	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/3087		Hhex	-0.5089	-0.5089	0.0558511	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/94005		Pigs	0.5084	0.5084	0.00175063	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/22822		Phlda1	0.508	0.508	0.0712217	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/27010		Tpk1	0.5078	0.5078	0.0399798	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/80195		Tmem254	0.5077	0.5077	0.00099768	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/255743		Npnt	0.5076	0.5076	0.00487582	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/646625		Urad	0.5075	0.5075	0.000863345	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84172		Polr1b	0.5075	0.5075	0.000700578	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/5051		Pafah2	0.5074	0.5074	0.00371081	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/93624		Tada2b	0.5072	0.5072	0.0136332	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4690		Nck1	0.5072	0.5072	0.0104263	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55342		Strbp	0.5071	0.5071	0.00295227	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/90843		Tceal8	0.5071	0.5071	0.0106701	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/4803		Ngf	-0.5069	-0.5069	0.000387382	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9538		Ei24	0.5064	0.5064	0.0015503	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/84128		Wdr75	0.5063	0.5063	0.0015503	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9530		Bag4	0.5062	0.5062	0.00235596	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/54552		Gnl3l	0.5062	0.5062	0.00359043	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23378		Rrp8	0.5061	0.5061	0.00508626	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/23268		Dnmbp	0.506	0.506	0.000145202	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/9929		Josd1	0.5059	0.5059	0.0024496	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55922		Nkrf	0.5058	0.5058	0.00327566	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/81848		Spry4	-0.5054	-0.5054	0.0842189	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10844		Tubgcp2	0.5054	0.5054	0.0109309	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/83737		Itch	-0.505	-0.505	0.0191758	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/56267		Kyat3	-0.5049	-0.5049	0.000620409	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/64418		Tmem168	0.5048	0.5048	0.00130504	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/2919		Cxcl1|Cxcl2	-0.5046	-0.3878	0.00353156	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/2921		Cxcl1|Cxcl2	-0.5046	-0.3878	0.00353156	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/2920		Cxcl1|Cxcl2	-0.5046	-0.3878	0.00353156	2	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/7957		Epm2a	0.5045	0.5045	0.00549658	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6573		Slc19a1	0.5045	0.5045	0.000495032	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3883		Krt33a	-0.5044	-0.5044	0.00933866	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/57489		Odf2l	0.5042	0.5042	0.00572543	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/6210		Rps15a	0.5041	0.5041	0.0162177	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/55110		Magohb	0.5039	0.5039	0.0312708	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/28957		Mrps28	0.5032	0.5032	0.000456665	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/27068		Ppa2	0.5032	0.5032	0.00286739	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/25804		Lsm4	0.5031	0.5031	0.00955433	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/100302736		Tmed7	0.5029	0.5029	0.00146903	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/80349		Wdr61	0.5029	0.5029	0.00653517	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51014		Tmed7	0.5029	0.5029	0.00146903	1	False	OSD-25	False	True	False
http://www.ncbi.nlm.nih.gov/gene/145957		Nrg4	0.5028	0.5028	0.0800173	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/2030		Slc29a1	-0.5027	-0.5027	0.000342147	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/3488		Igfbp5	-0.5025	-0.5025	0.0314351	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/285761		Dcbld1	0.5024	0.5024	0.00199672	1	False	OSD-25	False	True	True
http://www.ncbi.nlm.nih.gov/gene/51608		Get4	0.5019	0.5019	0.006523	1	False	OSD-25	False	True	True
