human	g2	protein	term	label	family
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0009395	phospholipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0010903	negative regulation of very-low-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0019915	lipid storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0050996	positive regulation of lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0055088	lipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0055091	phospholipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/27329	https://www.ensembl.org/id/ENSG00000132855	http://purl.uniprot.org/uniprot/Q9Y5C1	http://purl.obolibrary.org/obo/GO_0070328	triglyceride homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/27349	https://www.ensembl.org/id/ENSG00000100294	http://purl.uniprot.org/uniprot/Q8IVS2	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/27349	https://www.ensembl.org/id/ENSG00000100294	http://purl.uniprot.org/uniprot/Q8IVS2	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/27349	https://www.ensembl.org/id/ENSG00000100294	http://purl.uniprot.org/uniprot/Q8IVS2	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/27349	https://www.ensembl.org/id/ENSG00000100294	http://purl.uniprot.org/uniprot/Q8IVS2	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/27349	https://www.ensembl.org/id/ENSG00000100294	http://purl.uniprot.org/uniprot/Q8IVS2	https://identifiers.org/reactome/R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	Reactome
http://www.ncbi.nlm.nih.gov/gene/2820	https://www.ensembl.org/id/ENSG00000115159	http://purl.uniprot.org/uniprot/P43304	https://identifiers.org/reactome/R-HSA-163560	Triglyceride catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/28394	https://www.ensembl.org/id/ENSG00000211959	http://purl.uniprot.org/uniprot/P01824	https://identifiers.org/reactome/R-HSA-2029485	Role of phospholipids in phagocytosis	Reactome
http://www.ncbi.nlm.nih.gov/gene/2876	https://www.ensembl.org/id/ENSG00000233276	http://purl.uniprot.org/uniprot/P07203	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/2938	https://www.ensembl.org/id/ENSG00000243955	http://purl.uniprot.org/uniprot/P08263	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/29929	https://www.ensembl.org/id/ENSG00000088035	http://purl.uniprot.org/uniprot/Q9Y672	https://identifiers.org/reactome/R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Reactome
http://www.ncbi.nlm.nih.gov/gene/3028	https://www.ensembl.org/id/ENSG00000072506	http://purl.uniprot.org/uniprot/Q99714	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3028	https://www.ensembl.org/id/ENSG00000072506	http://purl.uniprot.org/uniprot/Q99714	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3028	https://www.ensembl.org/id/ENSG00000072506	http://purl.uniprot.org/uniprot/Q99714	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/3030	https://www.ensembl.org/id/ENSG00000084754	http://purl.uniprot.org/uniprot/P40939	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3030	https://www.ensembl.org/id/ENSG00000084754	http://purl.uniprot.org/uniprot/P40939	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3030	https://www.ensembl.org/id/ENSG00000084754	http://purl.uniprot.org/uniprot/P40939	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/3030	https://www.ensembl.org/id/ENSG00000084754	http://purl.uniprot.org/uniprot/P40939	https://identifiers.org/reactome/R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	Reactome
http://www.ncbi.nlm.nih.gov/gene/3033	https://www.ensembl.org/id/ENSG00000138796	http://purl.uniprot.org/uniprot/Q16836	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3033	https://www.ensembl.org/id/ENSG00000138796	http://purl.uniprot.org/uniprot/Q16836	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3033	https://www.ensembl.org/id/ENSG00000138796	http://purl.uniprot.org/uniprot/Q16836	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/3066	https://www.ensembl.org/id/ENSG00000196591	http://purl.uniprot.org/uniprot/Q92769	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/3069	https://www.ensembl.org/id/ENSG00000115677	http://purl.uniprot.org/uniprot/Q00341	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3069	https://www.ensembl.org/id/ENSG00000115677	http://purl.uniprot.org/uniprot/Q00341	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/3069	https://www.ensembl.org/id/ENSG00000115677	http://purl.uniprot.org/uniprot/Q00341	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3155	https://www.ensembl.org/id/ENSG00000117305	http://purl.uniprot.org/uniprot/P35914	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3184	https://www.ensembl.org/id/ENSG00000138668	http://purl.uniprot.org/uniprot/Q14103	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/3184	https://www.ensembl.org/id/ENSG00000138668	http://purl.uniprot.org/uniprot/Q14103	http://purl.obolibrary.org/obo/GO_0097167	circadian regulation of translation	GO BP
http://www.ncbi.nlm.nih.gov/gene/3283	https://www.ensembl.org/id/ENSG00000203857	http://purl.uniprot.org/uniprot/P14060	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3294	https://www.ensembl.org/id/ENSG00000086696	http://purl.uniprot.org/uniprot/P37059	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	http://purl.obolibrary.org/obo/GO_0006633	fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	http://purl.obolibrary.org/obo/GO_0033540	fatty acid beta-oxidation using acyl-CoA oxidase	GO BP
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	https://identifiers.org/reactome/R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Reactome
http://www.ncbi.nlm.nih.gov/gene/3295	https://www.ensembl.org/id/ENSG00000133835	http://purl.uniprot.org/uniprot/P51659	https://identifiers.org/reactome/R-HSA-390247	Beta-oxidation of very long chain fatty acids	Reactome
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0010875	positive regulation of cholesterol efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0010903	negative regulation of very-low-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0033344	cholesterol efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0033700	phospholipid efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0034375	high-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0034380	high-density lipoprotein particle assembly	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0034384	high-density lipoprotein particle clearance	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0042157	lipoprotein metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0043691	reverse cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0055091	phospholipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0070328	triglyceride homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0070508	cholesterol import	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0071402	cellular response to lipoprotein particle stimulus	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_0090205	positive regulation of cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	http://purl.obolibrary.org/obo/GO_1902995	positive regulation of phospholipid efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/335	https://www.ensembl.org/id/ENSG00000118137	http://purl.uniprot.org/uniprot/P02647	https://identifiers.org/reactome/R-HSA-1369062	ABC transporters in lipid homeostasis	Reactome
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0006982	response to lipid hydroperoxide	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0010898	positive regulation of triglyceride catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0016042	lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0032374	regulation of cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0033344	cholesterol efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0033700	phospholipid efflux	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0034014	response to triglyceride	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0034372	very-low-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0034375	high-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0034445	negative regulation of plasma lipoprotein oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0042157	lipoprotein metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0043691	reverse cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0045723	positive regulation of fatty acid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0055088	lipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/337	https://www.ensembl.org/id/ENSG00000110244	http://purl.uniprot.org/uniprot/P06727	http://purl.obolibrary.org/obo/GO_0065005	protein-lipid complex assembly	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	http://purl.obolibrary.org/obo/GO_0006635	fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	http://purl.obolibrary.org/obo/GO_0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	http://purl.obolibrary.org/obo/GO_0051791	medium-chain fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	http://purl.obolibrary.org/obo/GO_0051793	medium-chain fatty acid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/34	https://www.ensembl.org/id/ENSG00000117054	http://purl.uniprot.org/uniprot/P11310	https://identifiers.org/reactome/R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	Reactome
http://www.ncbi.nlm.nih.gov/gene/340485	https://www.ensembl.org/id/ENSG00000177076	http://purl.uniprot.org/uniprot/Q5QJU3	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/340485	https://www.ensembl.org/id/ENSG00000177076	http://purl.uniprot.org/uniprot/Q5QJU3	http://purl.obolibrary.org/obo/GO_0006665	sphingolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/340485	https://www.ensembl.org/id/ENSG00000177076	http://purl.uniprot.org/uniprot/Q5QJU3	http://purl.obolibrary.org/obo/GO_0030149	sphingolipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/340485	https://www.ensembl.org/id/ENSG00000177076	http://purl.uniprot.org/uniprot/Q5QJU3	https://identifiers.org/reactome/R-HSA-9845614	Sphingolipid catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/345275	https://www.ensembl.org/id/ENSG00000170509	http://purl.uniprot.org/uniprot/Q7Z5P4	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/345275	https://www.ensembl.org/id/ENSG00000170509	http://purl.uniprot.org/uniprot/Q7Z5P4	http://purl.obolibrary.org/obo/GO_0034389	lipid droplet organization	GO BP
